Pulse height	Charge integral
0.054435	17
0.031444	27
0.171817	208
0.201980	290
0.240159	339
0.246065	335
0.048529	11
0.028069	11
0.049373	6
0.231089	310
0.029229	32
0.035662	3
0.033553	41
0.182680	281
0.133323	249
0.227608	305
0.243428	327
0.032077	36
0.075212	105
0.025010	23
0.066880	116
0.041779	4
0.201769	304
0.213054	269
0.208097	325
0.060552	80
0.051799	39
0.026592	11
0.039459	9
0.026909	14
0.041463	39
0.249334	357
0.030706	25
0.217484	350
0.042201	55
0.057177	48
0.030917	23
0.212316	291
0.271165	360
0.228241	304
0.225921	330
0.031127	14
0.246803	336
0.224972	302
0.270849	355
0.029229	7
0.035451	5
0.237311	328
0.224023	272
0.248701	320
0.066247	86
0.029124	9
0.187004	311
0.072153	75
0.031760	34
0.114866	178
0.032815	41
0.162958	255
0.036717	27
0.062556	72
0.249018	310
0.103265	145
0.190801	305
0.246170	332
0.063927	82
0.112019	177
0.036823	43
0.249861	297
0.049478	7
0.029018	27
0.062556	2
0.034080	27
0.234991	337
0.251232	342
0.034924	45
0.040514	23
0.235202	325
0.203773	312
0.057915	14
0.118452	167
0.184579	33
0.031655	35
0.249440	319
0.099047	152
0.246592	328
0.254291	306
0.040830	43
0.080907	121
0.027120	26
0.023850	14
0.243850	330
0.055701	51
0.251760	310
0.025538	5
0.209257	355
0.040830	26
0.279181	369
0.213687	325
0.050006	41
0.249756	358
0.080274	115
0.202297	293
0.203562	318
0.025643	34
0.044627	15
0.237206	307
0.188059	302
0.070888	76
0.245010	343
0.029967	21
0.049478	29
0.176669	262
0.212632	282
0.044100	12
0.220437	288
0.033026	9
0.045787	14
0.230034	320
0.114972	157
0.067618	48
0.219909	312
0.243428	335
0.221702	325
0.034819	26
0.124147	85
0.228030	325
0.102000	119
0.246697	328
0.225921	320
0.070149	64
0.238471	425
0.201137	279
0.050111	37
0.150725	166
0.027436	14
0.041252	10
0.029756	39
0.036717	29
0.241530	318
0.044205	9
0.026065	19
0.049689	14
0.041990	44
0.235307	347
0.032498	6
0.262623	329
0.237100	342
0.200293	282
0.024483	16
0.240159	335
0.251338	337
0.260302	295
0.037561	51
0.231616	282
0.048002	11
0.217484	327
0.041041	51
0.084071	26
0.028491	9
0.108011	166
0.027858	27
0.030073	29
0.049584	56
0.214636	334
0.227186	294
0.035451	12
0.078270	129
0.062345	5
0.048107	91
0.110226	169
0.228030	311
0.200926	298
0.033870	29
0.037983	7
0.261041	355
0.104215	60
0.074790	77
0.026382	22
0.061079	17
0.221280	319
0.023007	7
0.221280	304
0.206304	339
0.045787	7
0.205883	328
0.061185	75
0.190485	314
0.225288	287
0.231194	345
0.027647	13
0.047053	6
0.045682	3
0.227503	332
0.041779	12
0.204828	296
0.197024	307
0.184684	265
0.201348	296
0.042834	31
0.229507	328
0.217167	319
0.223495	368
0.250916	337
0.086707	22
0.179411	284
0.096727	137
0.064032	16
0.043150	15
0.240581	306
0.048213	19
0.126257	17
0.234464	336
0.260408	370
0.032815	38
0.134377	218
0.028913	33
0.036190	3
0.039037	45
0.197234	289
0.236151	311
0.232882	347
0.084598	103
0.026803	5
0.032077	14
0.026698	13
0.034291	16
0.026909	21
0.232143	321
0.023850	2
0.256189	345
0.219804	332
0.061818	7
0.095355	142
0.029440	27
0.033131	5
0.218749	310
0.050744	4
0.037877	38
0.032815	24
0.248279	319
0.099258	157
0.252709	354
0.233620	339
0.268107	337
0.224339	317
0.291836	348
0.233409	326
0.038615	6
0.248069	323
0.034819	2
0.214531	290
0.098941	23
0.036084	7
0.205883	294
0.034713	29
0.138702	183
0.089239	124
0.043678	23
0.236889	359
0.229823	300
0.027331	26
0.222757	309
0.027014	33
0.232460	297
0.031866	32
0.029335	29
0.030811	10
0.070677	97
0.084598	130
0.035873	16
0.227714	329
0.200082	285
0.044838	11
0.236151	317
0.241424	338
0.261568	349
0.119507	165
0.040830	47
0.055279	33
0.260513	346
0.252393	345
0.064560	8
0.031866	55
0.218011	318
0.223601	321
0.189746	299
0.207465	321
0.033764	31
0.057177	52
0.150935	17
0.243955	333
0.030917	45
0.201348	287
0.073102	13
0.217273	302
0.161798	286
0.272009	326
0.026592	43
0.114128	18
0.041041	11
0.023745	10
0.269161	369
0.042412	34
0.031127	27
0.188692	330
0.035768	21
0.235307	331
0.258088	353
0.257666	294
0.026909	21
0.207465	315
0.253025	309
0.036084	15
0.039459	63
0.025854	13
0.027753	27
0.233620	333
0.230983	338
0.024272	10
0.090293	119
0.192700	288
0.214425	305
0.197551	287
0.129842	31
0.026803	2
0.250389	337
0.190063	263
0.194492	311
0.250283	337
0.028702	14
0.205461	313
0.085442	118
0.226554	320
0.192910	326
0.260513	306
0.231616	351
0.025643	45
0.219698	346
0.234253	315
0.272325	318
0.349420	340
0.208730	308
0.024905	3
0.028174	21
0.088078	102
0.061712	18
0.251865	310
0.058126	11
0.240897	328
0.033131	10
0.235835	320
0.232249	414
0.043467	31
0.027014	35
0.027225	13
0.243112	327
0.036084	38
0.041674	10
0.262623	316
0.094934	92
0.244694	319
0.237311	302
0.036084	57
0.226448	317
0.048107	2
0.180887	277
0.257349	318
0.037244	34
0.207465	329
0.238893	324
0.064138	66
0.091875	7
0.024272	2
0.037666	8
0.026487	23
0.023429	28
0.083227	23
0.161166	277
0.041674	7
0.183735	263
0.026171	9
0.032288	10
0.113390	136
0.228768	360
0.045787	55
0.034186	45
0.051482	86
0.028702	37
0.028280	26
0.278653	328
0.063083	56
0.065720	42
0.142604	199
0.033659	42
0.223284	326
0.036401	8
0.045471	40
0.141127	231
0.230140	310
0.068357	13
0.230667	307
0.034080	23
0.277704	380
0.042518	17
0.224655	350
0.248490	457
0.252393	329
0.261357	327
0.126151	161
0.056123	46
0.188375	307
0.035135	30
0.248807	387
0.208308	353
0.259564	319
0.226659	345
0.206832	308
0.268740	305
0.030917	22
0.054541	80
0.025432	13
0.115816	171
0.041674	9
0.024905	29
0.237522	315
0.216851	351
0.032709	9
0.220542	323
0.216640	323
0.035768	6
0.256717	270
0.031022	31
0.249229	351
0.045049	45
0.246170	353
0.185106	349
0.063083	9
0.181520	240
0.218749	334
0.025538	28
0.207992	318
0.215902	341
0.027858	4
0.032604	35
0.055701	95
0.038510	31
0.198922	345
0.055490	2
0.201980	333
0.202297	271
0.252498	292
0.209152	336
0.215164	343
0.029651	12
0.191223	275
0.140389	176
0.219171	346
0.293207	294
0.186055	264
0.123093	150
0.041147	64
0.246065	336
0.081645	83
0.221808	339
0.030600	14
0.055068	26
0.027014	25
0.180255	332
0.264099	309
0.221070	299
0.276017	344
0.044521	57
0.028069	8
0.025010	7
0.237838	302
0.218644	308
0.029651	42
0.243323	299
0.060869	62
0.235518	359
0.235307	308
0.035030	14
0.184684	277
0.030706	28
0.231827	315
0.195336	265
0.043256	6
0.055701	13
0.257349	322
0.239842	365
0.029124	2
0.216218	323
0.028491	45
0.048318	57
0.243323	337
0.172978	280
0.025221	4
0.102949	107
0.030178	19
0.024694	33
0.202824	309
0.051271	5
0.271271	316
0.249229	314
0.206094	291
0.240159	350
0.197445	339
0.225077	322
0.225605	302
0.027014	2
0.052431	44
0.028807	23
0.242584	299
0.034186	26
0.225077	279
0.240581	311
0.026065	23
0.265787	362
0.250705	321
0.242795	290
0.240581	321
0.036506	8
0.028596	8
0.202824	308
0.235624	333
0.221491	301
0.222757	322
0.119401	227
0.033237	14
0.027858	39
0.034186	35
0.046420	17
0.025538	3
0.028174	39
0.275700	344
0.090399	109
0.219593	300
0.261884	323
0.216218	308
0.066985	15
0.036928	2
0.026276	14
0.191961	304
0.230350	285
0.032815	3
0.197024	326
0.255662	378
0.211050	355
0.186161	323
0.286036	324
0.284348	338
0.211472	293
0.072681	89
0.232776	340
0.200398	261
0.055806	50
0.143975	289
0.062978	8
0.219804	330
0.230350	304
0.027436	9
0.023956	38
0.092297	95
0.040830	47
0.219593	298
0.025960	7
0.160322	29
0.052748	47
0.028913	12
0.253975	310
0.230667	356
0.023745	28
0.192805	269
0.237417	319
0.214953	338
0.240053	335
0.082383	79
0.239631	319
0.027436	18
0.115394	219
0.229612	297
0.031760	46
0.264205	315
0.270216	335
0.261252	348
0.206726	309
0.069200	104
0.257033	309
0.028807	13
0.261673	306
0.044838	42
0.212632	311
0.026698	42
0.112968	164
0.218538	329
0.204301	336
0.211578	322
0.242373	331
0.114445	129
0.222757	314
0.089133	12
0.213265	320
0.262095	329
0.190168	343
0.252287	323
0.200082	316
0.126784	188
0.045471	16
0.103898	70
0.266525	302
0.231194	315
0.037455	36
0.205883	290
0.239209	311
0.203351	349
0.260513	329
0.031233	7
0.259986	315
0.159478	246
0.045260	59
0.220331	324
0.227819	355
0.233409	328
0.031655	22
0.287196	324
0.267369	336
0.026276	17
0.045471	14
0.037033	2
0.069306	18
0.184262	316
0.267580	289
0.093774	132
0.224761	321
0.210734	316
0.249756	313
0.095145	57
0.246487	319
0.028807	4
0.184051	280
0.023745	39
0.238999	300
0.049267	12
0.238788	345
0.231405	330
0.209047	307
0.031655	9
0.099152	115
0.027858	44
0.068251	16
0.263572	304
0.056334	68
0.073419	90
0.051904	57
0.204195	45
0.253342	354
0.025643	6
0.035241	31
0.085758	20
0.246381	310
0.238049	320
0.029651	14
0.231511	314
0.246803	319
0.213582	308
0.044100	41
0.043256	5
0.208097	289
0.088606	140
0.027014	25
0.223706	313
0.205039	322
0.193754	300
0.233831	292
0.027225	23
0.030073	47
0.251654	317
0.029756	33
0.037139	27
0.202930	292
0.229718	320
0.233725	336
0.026592	18
0.180782	292
0.043572	47
0.027225	27
0.215058	340
0.027120	2
0.138807	203
0.085969	64
0.031338	33
0.061607	66
0.057072	99
0.029229	17
0.245959	336
0.033659	50
0.222124	350
0.228347	272
0.181731	196
0.245537	332
0.116448	185
0.259142	306
0.025327	31
0.222335	327
0.226765	326
0.034608	29
0.260513	295
0.028807	20
0.042518	7
0.267052	333
0.213476	328
0.191750	286
0.273696	341
0.220015	308
0.190907	224
0.032182	43
0.060658	7
0.222546	309
0.070466	14
0.047580	63
0.054752	86
0.212843	330
0.028807	20
0.195547	286
0.180887	289
0.025116	17
0.027542	37
0.043572	9
0.033870	9
0.030811	10
0.223284	313
0.214320	305
0.026065	49
0.233725	327
0.222335	358
0.172556	231
0.077110	89
0.032498	31
0.186688	318
0.253025	300
0.043361	54
0.242584	321
0.039037	34
0.216640	326
0.260513	343
0.105269	3
0.192278	352
0.190907	268
0.120878	199
0.037666	4
0.198606	305
0.207148	343
0.025749	15
0.029229	10
0.025221	23
0.048424	75
0.025538	15
0.067724	19
0.120034	143
0.233831	339
0.149248	180
0.236678	355
0.052326	59
0.033764	6
0.043572	58
0.229823	305
0.256822	363
0.193965	313
0.265259	286
0.027436	27
0.229929	341
0.263466	327
0.079430	11
0.039459	7
0.230983	306
0.194809	288
0.202191	307
0.028913	22
0.215796	315
0.262834	338
0.215691	270
0.165279	277
0.166122	231
0.030917	6
0.032604	46
0.232987	325
0.038194	49
0.037561	22
0.226237	286
0.237838	305
0.246487	325
0.222230	345
0.217167	311
0.027331	8
0.061185	90
0.144713	230
0.203879	325
0.220542	300
0.099363	20
0.029967	8
0.095145	9
0.048107	40
0.202719	324
0.185844	279
0.265048	339
0.254818	328
0.216640	337
0.126784	169
0.227819	315
0.042412	43
0.153783	236
0.066353	4
0.031971	28
0.249967	335
0.096832	127
0.220859	292
0.027963	10
0.034291	33
0.116554	216
0.206304	335
0.048635	41
0.073524	86
0.047158	2
0.238999	325
0.035662	6
0.237944	328
0.089555	145
0.175087	290
0.122671	201
0.174876	307
0.212843	296
0.187532	280
0.239948	299
0.046314	4
0.025749	20
0.027647	25
0.065509	66
0.235518	300
0.241530	339
0.273064	293
0.071626	72
0.270322	330
0.240475	296
0.043994	14
0.226132	330
0.028702	3
0.044521	3
0.044416	64
0.176036	297
0.213160	274
0.028280	17
0.252814	306
0.237944	350
0.213476	299
0.034819	31
0.072786	12
0.109910	169
0.033342	26
0.032498	5
0.174770	273
0.218538	339
0.239631	339
0.244905	329
0.261673	317
0.060658	76
0.240264	331
0.026487	28
0.047896	55
0.056544	104
0.049373	10
0.190907	300
0.041463	19
0.087762	120
0.081645	2
0.047264	33
0.189114	320
0.261990	270
0.210629	329
0.261779	358
0.042939	11
0.045576	18
0.038405	33
0.249123	345
0.035662	14
0.115394	133
0.027647	18
0.029545	11
0.030073	7
0.026382	21
0.227397	276
0.252287	346
0.191223	29
0.056544	38
0.052431	11
0.045576	61
0.080590	110
0.249756	303
0.221702	308
0.026803	5
0.149248	10
0.027436	15
0.234253	314
0.045471	10
0.219277	287
0.031127	9
0.032288	4
0.128050	17
0.236573	310
0.229718	320
0.161904	285
0.168337	292
0.251971	323
0.237417	311
0.274751	348
0.211894	292
0.224761	329
0.191328	359
0.028069	21
0.037983	8
0.032709	32
0.231511	348
0.032498	17
0.108433	150
0.045893	38
0.045787	48
0.027225	10
0.251338	306
0.224866	311
0.191961	278
0.213582	327
0.206937	305
0.250811	316
0.225499	332
0.226554	331
0.034819	47
0.212210	297
0.244799	316
0.215691	318
0.229823	320
0.191012	316
0.214953	342
0.211894	330
0.040725	21
0.235518	302
0.225394	346
0.043045	10
0.205461	291
0.027963	17
0.088817	121
0.186793	323
0.170341	148
0.026065	9
0.197551	285
0.216429	312
0.254080	319
0.305969	367
0.026171	16
0.029651	16
0.268529	324
0.204090	267
0.030917	13
0.035873	4
0.217589	312
0.055279	61
0.250389	337
0.221913	300
0.068462	9
0.209468	310
0.192489	301
0.104531	99
0.197234	285
0.109382	140
0.110648	136
0.024167	11
0.258615	325
0.050006	16
0.073313	94
0.202824	309
0.197234	312
0.246065	411
0.049056	19
0.035135	17
0.043678	2
0.045576	67
0.246592	285
0.267158	332
0.219698	327
0.024905	25
0.056861	54
0.232987	320
0.244166	307
0.219804	318
0.340772	525
0.036823	42
0.039037	64
0.081118	25
0.085336	9
0.033870	44
0.117081	198
0.217273	347
0.250072	312
0.254818	350
0.061923	26
0.032393	32
0.079219	137
0.035873	5
0.236467	287
0.042623	11
0.027436	19
0.250494	305
0.229401	331
0.213476	316
0.133956	187
0.239526	318
0.240053	298
0.027963	16
0.213265	320
0.031233	24
0.237522	307
0.256295	346
0.185739	303
0.040936	14
0.217695	315
0.033870	18
0.191856	284
0.247858	326
0.026171	5
0.210839	342
0.265787	299
0.260197	321
0.061818	107
0.034819	50
0.219277	300
0.045471	57
0.193438	342
0.273696	329
0.254080	334
0.210101	319
0.262728	358
0.034924	2
0.058759	12
0.168021	220
0.059076	75
0.025432	11
0.236467	336
0.028069	17
0.234253	291
0.025960	23
0.101051	124
0.056755	54
0.028702	5
0.104109	116
0.034080	23
0.186372	281
0.193438	307
0.027753	40
0.123304	16
0.221597	323
0.218855	327
0.028913	29
0.029756	18
0.048002	37
0.056755	54
0.084176	106
0.221491	277
0.201664	282
0.025010	22
0.215164	265
0.043045	45
0.125940	189
0.224023	297
0.043572	7
0.250916	311
0.250916	316
0.024167	19
0.216956	318
0.035768	34
0.234674	308
0.086496	10
0.207992	326
0.205355	297
0.188692	319
0.236362	329
0.062345	8
0.034080	37
0.212210	299
0.095355	22
0.048318	76
0.036190	4
0.053381	89
0.172345	207
0.215585	301
0.188586	329
0.033870	51
0.242268	325
0.265681	310
0.206937	315
0.054330	76
0.255662	314
0.066985	101
0.061290	26
0.268951	318
0.217378	345
0.046842	48
0.046842	48
0.239631	313
0.232776	384
0.045787	35
0.253131	355
0.243428	308
0.223073	316
0.050322	52
0.024483	22
0.028702	30
0.059603	18
0.243112	343
0.027014	37
0.222862	309
0.028596	13
0.050638	68
0.230245	322
0.106429	68
0.040303	31
0.027542	22
0.241530	330
0.198606	277
0.033659	11
0.261041	357
0.244588	320
0.197762	248
0.249650	324
0.223601	335
0.048529	12
0.278970	469
0.072997	128
0.035662	8
0.266208	340
0.046314	18
0.224339	336
0.224550	327
0.197656	301
0.215480	298
0.245854	327
0.101472	107
0.054330	11
0.028174	7
0.226448	323
0.218222	333
0.048107	4
0.255978	327
0.059814	18
0.031338	38
0.198500	319
0.211683	343
0.213898	327
0.242901	328
0.205566	306
0.186055	272
0.026698	25
0.058759	11
0.206515	298
0.032920	15
0.036401	21
0.057072	24
0.237311	338
0.024589	23
0.214109	338
0.273275	311
0.052537	58
0.029229	14
0.042201	23
0.199449	328
0.265787	228
0.025010	28
0.225288	353
0.266947	330
0.092086	14
0.228030	318
0.047685	64
0.241108	316
0.078270	8
0.205461	290
0.188059	295
0.075739	132
0.228347	326
0.025960	31
0.193965	331
0.031022	27
0.144924	54
0.054541	3
0.051482	19
0.212210	299
0.032709	2
0.121933	149
0.048529	5
0.023745	9
0.035662	28
0.216007	303
0.264205	295
0.208308	253
0.198078	319
0.214003	299
0.025854	39
0.052326	14
0.269372	310
0.041990	17
0.043678	65
0.029545	17
0.041041	9
0.249440	344
0.178462	294
0.226870	320
0.223284	324
0.030706	42
0.025960	10
0.050955	58
0.252393	320
0.035979	11
0.030706	8
0.236046	351
0.026698	10
0.213265	320
0.109382	131
0.223601	316
0.159056	240
0.263045	298
0.249545	320
0.027331	7
0.259142	308
0.025854	21
0.235729	315
0.234253	340
0.212105	294
0.243744	336
0.037455	33
0.214847	309
0.199027	290
0.196391	320
0.093984	117
0.040514	33
0.079430	99
0.026171	16
0.037139	33
0.053381	15
0.029124	7
0.147666	235
0.244799	320
0.232460	315
0.244272	308
0.191118	318
0.193649	305
0.228030	321
0.038615	22
0.047369	43
0.196707	273
0.033026	27
0.083965	24
0.204512	333
0.031127	36
0.254080	331
0.028702	7
0.281079	320
0.065298	69
0.030178	21
0.242479	342
0.035241	48
0.152939	237
0.105164	133
0.231405	330
0.029229	12
0.223495	347
0.201664	277
0.226554	290
0.039565	24
0.038299	15
0.248490	336
0.031655	11
0.261884	354
0.124042	151
0.087867	8
0.241319	321
0.026487	17
0.044416	47
0.190485	281
0.026065	33
0.177302	240
0.029862	45
0.043994	11
0.115288	151
0.031444	14
0.047264	78
0.211050	311
0.234147	338
0.105480	180
0.200609	294
0.033553	34
0.226659	338
0.042518	11
0.252814	333
0.217273	302
0.211050	303
0.268423	337
0.029229	18
0.258088	332
0.236362	344
0.053381	78
0.216640	329
0.217273	302
0.265892	318
0.059181	76
0.028069	41
0.210839	304
0.034502	5
0.051377	95
0.214320	265
0.191856	303
0.032393	7
0.174349	307
0.223073	346
0.252814	332
0.238471	312
0.101051	11
0.082911	103
0.027647	13
0.103476	20
0.030917	38
0.043572	71
0.237206	329
0.122987	165
0.275595	349
0.267369	363
0.199344	308
0.218011	302
0.169708	284
0.032815	26
0.256400	320
0.036823	54
0.051693	4
0.033764	55
0.042518	23
0.026592	27
0.051799	63
0.245537	314
0.134167	213
0.217378	305
0.064454	98
0.025538	15
0.027963	27
0.039143	47
0.218327	307
0.044521	69
0.227186	309
0.024167	9
0.027120	16
0.203141	299
0.053381	9
0.046420	47
0.207781	301
0.236889	313
0.040725	10
0.035346	17
0.241108	307
0.108750	58
0.209996	298
0.028491	10
0.067091	81
0.036401	7
0.081540	89
0.027963	38
0.039986	9
0.093246	122
0.034819	46
0.053275	67
0.028596	23
0.024905	20
0.200082	309
0.228136	288
0.227081	321
0.025010	15
0.204406	292
0.229507	333
0.267790	336
0.040514	11
0.086286	114
0.034080	39
0.204617	321
0.025432	12
0.213582	343
0.242057	335
0.032815	12
0.025960	15
0.240159	341
0.106007	176
0.249229	303
0.146400	230
0.035135	15
0.048529	4
0.228663	339
0.039881	21
0.068778	14
0.225815	346
0.029651	34
0.264732	316
0.084598	32
0.230561	301
0.299746	342
0.212421	128
0.192278	270
0.246592	336
0.236678	321
0.032393	39
0.256822	303
0.237311	313
0.214425	312
0.046947	21
0.223073	289
0.034397	4
0.227714	307
0.079219	111
0.028702	5
0.237206	337
0.033764	36
0.050217	6
0.279603	347
0.221280	308
0.232460	348
0.258615	349
0.207992	344
0.229718	354
0.029967	12
0.034608	8
0.050849	59
0.190907	257
0.277071	344
0.102000	158
0.048107	18
0.029545	18
0.247647	285
0.197973	308
0.027753	10
0.090715	21
0.030917	30
0.050111	70
0.269900	333
0.196391	272
0.227608	336
0.026803	32
0.242901	351
0.068778	23
0.059603	7
0.050111	62
0.254502	352
0.027331	17
0.028491	45
0.045365	47
0.205039	329
0.073524	13
0.029967	18
0.213054	313
0.193016	316
0.187954	294
0.053802	72
0.248701	341
0.040092	4
0.248701	303
0.180255	251
0.022901	23
0.080801	121
0.024905	28
0.277704	338
0.050744	7
0.230456	329
0.197867	307
0.035662	9
0.226026	256
0.241002	340
0.225921	339
0.215164	319
0.188903	266
0.098730	76
0.188692	234
0.040514	25
0.056544	73
0.030600	29
0.247225	319
0.041358	5
0.032077	13
0.227819	332
0.220226	294
0.042096	10
0.216218	278
0.197551	205
0.034713	5
0.233303	344
0.203141	331
0.250072	297
0.025116	2
0.278548	345
0.044205	11
0.049162	14
0.056228	68
0.029756	30
0.042518	11
0.023956	21
0.120983	191
0.202824	303
0.064032	10
0.185739	320
0.223706	298
0.030600	23
0.051799	4
0.038299	12
0.125307	143
0.224128	317
0.214847	329
0.203246	333
0.033764	52
0.034713	3
0.133428	144
0.042412	6
0.101367	134
0.052326	16
0.177302	311
0.258720	339
0.254607	336
0.233198	342
0.261357	308
0.042307	48
0.254924	329
0.240791	332
0.290676	321
0.208097	310
0.031655	11
0.230456	288
0.196918	309
0.186583	275
0.191223	302
0.206726	317
0.209152	293
0.040092	53
0.248596	275
0.233303	297
0.221808	298
0.224128	329
0.244377	346
0.032920	16
0.248807	316
0.193332	299
0.192910	298
0.209257	336
0.238788	308
0.246381	358
0.028280	29
0.272958	345
0.146400	260
0.103265	167
0.049795	58
0.030389	29
0.107062	15
0.063822	68
0.221175	328
0.035241	38
0.025538	2
0.253658	324
0.223812	313
0.024272	34
0.184684	239
0.035135	9
0.032815	7
0.031127	17
0.215480	291
0.029335	23
0.236256	310
0.079536	9
0.025432	8
0.029124	10
0.203879	328
0.114339	9
0.052009	50
0.023007	16
0.129210	183
0.209996	290
0.205883	261
0.196918	277
0.026487	19
0.047158	14
0.080590	12
0.051693	19
0.034397	3
0.250178	304
0.030073	17
0.200188	283
0.220015	296
0.052431	12
0.041252	35
0.052959	78
0.230034	318
0.045471	49
0.051166	2
0.115499	144
0.240897	333
0.056334	16
0.219171	344
0.023429	20
0.204933	314
0.095883	107
0.065193	27
0.238682	303
0.232565	321
0.226554	304
0.242479	326
0.025643	33
0.047580	18
0.217695	337
0.231511	348
0.034397	48
0.049056	55
0.153361	182
0.059497	78
0.151885	258
0.265365	294
0.037350	15
0.240053	320
0.081223	34
0.231300	323
0.103898	148
0.187532	336
0.060552	27
0.031655	44
0.198606	327
0.219171	310
0.043467	59
0.042518	56
0.026803	2
0.224655	360
0.246697	311
0.234885	291
0.217589	326
0.270427	315
0.124886	125
0.037772	54
0.024800	22
0.203562	302
0.237628	323
0.032393	31
0.030811	34
0.222230	315
0.059919	94
0.048951	88
0.088289	113
0.031549	6
0.222862	306
0.223706	326
0.118030	26
0.201980	304
0.032815	44
0.237417	326
0.210101	322
0.251760	334
0.200082	308
0.046842	2
0.267052	328
0.221070	321
0.270111	358
0.245432	326
0.037139	51
0.269478	327
0.210945	301
0.227925	324
0.224761	319
0.225077	326
0.242057	372
0.031127	27
0.056123	7
0.221175	283
0.240370	325
0.222441	308
0.268845	352
0.242690	316
0.205988	321
0.118980	14
0.174454	286
0.203562	281
0.225921	322
0.220542	342
0.034819	10
0.026698	19
0.259670	333
0.024378	22
0.030917	6
0.188481	281
0.232249	343
0.182786	233
0.066880	16
0.257771	330
0.217484	290
0.207886	288
0.187848	324
0.049689	11
0.187321	242
0.057283	101
0.214003	319
0.062872	15
0.039670	19
0.239315	312
0.215480	340
0.210839	312
0.064032	17
0.052959	28
0.023956	30
0.035451	29
0.193332	326
0.250178	338
0.032182	35
0.079852	81
0.182575	256
0.031866	27
0.066985	10
0.276649	346
0.218327	341
0.234042	307
0.252604	338
0.252920	318
0.211789	283
0.256084	326
0.246065	324
0.255873	316
0.032709	23
0.045576	24
0.237311	308
0.026909	40
0.269900	302
0.053908	23
0.044416	59
0.043678	56
0.225921	321
0.026276	31
0.236573	352
0.211894	297
0.201348	354
0.094723	171
0.194281	276
0.027963	42
0.215691	280
0.029124	44
0.053802	37
0.218433	323
0.217800	313
0.208519	310
0.190696	331
0.048107	24
0.090610	10
0.222652	340
0.210945	302
0.029967	4
0.026803	33
0.068778	81
0.193121	336
0.063294	91
0.228979	297
0.048213	42
0.216218	343
0.129948	202
0.094828	119
0.274118	330
0.036295	20
0.222546	312
0.065825	2
0.040619	10
0.187110	293
0.214953	302
0.045049	25
0.035662	40
0.068040	78
0.247436	354
0.081645	112
0.240475	326
0.025432	35
0.068357	74
0.042729	56
0.231300	320
0.064032	98
0.261884	306
0.184157	296
0.044943	37
0.255346	341
0.205039	279
0.210207	287
0.073946	5
0.033237	9
0.203984	275
0.079958	127
0.033659	40
0.257771	348
0.219698	314
0.233514	339
0.037561	46
0.031971	37
0.029018	5
0.193227	302
0.263466	336
0.231721	341
0.261146	327
0.241424	293
0.068989	54
0.309555	354
0.044521	10
0.258931	350
0.092297	140
0.035873	24
0.249756	349
0.212316	343
0.023956	3
0.070571	33
0.034924	38
0.221808	302
0.196813	294
0.047791	45
0.054435	19
0.233831	336
0.052959	62
0.062345	18
0.203984	296
0.049267	16
0.028280	28
0.243428	333
0.242162	314
0.026276	16
0.031233	23
0.048740	43
0.261673	339
0.044521	17
0.031022	21
0.221070	322
0.206726	293
0.218222	337
0.216113	304
0.047053	22
0.030917	8
0.232987	305
0.030178	43
0.229718	346
0.191961	276
0.059603	11
0.241108	353
0.280657	359
0.085231	130
0.025010	14
0.064032	55
0.208519	310
0.023639	28
0.233831	344
0.057177	2
0.214109	327
0.025221	32
0.109488	165
0.025010	13
0.027014	29
0.264626	312
0.052115	71
0.189852	299
0.221491	340
0.037877	32
0.053275	12
0.066985	7
0.236573	293
0.191328	298
0.037033	28
0.246381	348
0.267369	311
0.025749	13
0.028069	2
0.244377	338
0.035241	13
0.244588	315
0.026487	11
0.055068	12
0.234147	311
0.041674	48
0.146295	197
0.223390	308
0.028491	21
0.252920	334
0.026909	11
0.176352	263
0.192489	319
0.211894	335
0.025432	18
0.036295	41
0.273907	326
0.216535	326
0.264205	363
0.239420	320
0.032182	12
0.151463	222
0.078059	84
0.205461	332
0.037244	7
0.236784	365
0.123304	19
0.036084	47
0.240791	301
0.195125	300
0.050638	3
0.234147	311
0.030073	32
0.087551	28
0.205461	317
0.039037	2
0.049478	75
0.276544	351
0.253553	327
0.178356	278
0.047369	11
0.125624	201
0.039670	16
0.107589	104
0.222968	285
0.025327	29
0.040619	39
0.031338	22
0.276544	352
0.255662	325
0.047264	20
0.024694	4
0.027647	32
0.247647	343
0.192700	42
0.209890	285
0.236151	313
0.052115	55
0.106007	126
0.034819	11
0.056966	79
0.255029	321
0.065403	61
0.231405	277
0.051166	18
0.199977	303
0.229296	350
0.256506	334
0.040092	30
0.230561	327
0.026592	2
0.235729	344
0.035768	34
0.251760	353
0.025432	15
0.025854	29
0.247752	335
0.252182	320
0.061818	20
0.224023	337
0.027753	4
0.253553	303
0.249018	345
0.205250	264
0.137541	222
0.210945	330
0.050533	58
0.040197	66
0.248701	315
0.046736	6
0.111913	189
0.046420	11
0.032709	32
0.097887	116
0.248490	332
0.241424	334
0.193121	300
0.031971	22
0.256611	314
0.067935	2
0.227081	307
0.053275	19
0.218960	299
0.027753	16
0.032182	8
0.239631	288
0.047053	37
0.129421	24
0.032182	31
0.031338	18
0.033553	35
0.214636	321
0.218011	320
0.221175	311
0.185001	285
0.084598	34
0.027647	2
0.053381	20
0.088606	11
0.238682	297
0.207043	303
0.071099	18
0.138702	199
0.267790	336
0.180255	168
