Pulse height	Charge integral
0.106252	128
0.235876	347
0.239828	331
0.259640	332
0.241040	340
0.237562	309
0.253423	324
0.223335	282
0.224547	325
0.040386	3
0.200993	273
0.217223	327
0.048975	4
0.252105	327
0.209688	299
0.270442	381
0.208318	312
0.195566	307
0.235771	336
0.234559	324
0.225917	329
0.215747	293
0.231608	365
0.244886	337
0.194249	302
0.193406	312
0.211268	325
0.245835	335
0.327034	372
0.229974	356
0.266965	361
0.217486	301
0.235244	345
0.223546	327
0.253317	351
0.220806	309
0.246151	614
0.221543	332
0.234401	296
0.246678	302
0.217170	329
0.199623	285
0.236508	340
0.236824	334
0.255056	333
0.259798	335
0.210689	318
0.102827	72
0.243674	336
0.223757	329
0.223072	294
0.224916	321
0.248101	344
0.245888	336
0.215010	323
0.219067	299
0.254845	335
0.106779	133
0.287673	318
0.273341	364
0.233663	343
0.222281	319
0.249840	350
0.263645	359
0.234875	288
0.215958	338
0.203839	290
0.234137	330
0.218224	331
0.245993	334
0.249155	358
0.243411	333
0.238036	311
0.240039	305
0.269599	350
0.198675	312
0.225601	354
0.226918	310
0.221280	314
0.071527	79
0.186977	309
0.253739	318
0.201309	322
0.256163	342
0.240513	334
0.176807	302
0.222492	331
0.180548	269
0.042019	25
0.225864	326
0.273815	336
0.226444	304
0.059829	54
0.229184	305
0.212111	306
0.186134	223
0.205683	287
0.325085	356
0.218013	328
0.189875	300
0.242463	589
0.263329	333
0.214904	319
0.249155	319
0.216485	310
0.224810	352
0.244518	326
0.100930	131
0.205683	318
0.227024	315
0.175174	269
0.300530	350
0.254318	277
0.220542	346
0.096451	133
0.218329	319
0.287778	325
0.247047	312
0.238142	301
0.218013	325
0.238036	320
0.266069	319
0.241461	316
0.034853	3
0.260694	347
0.244465	329
0.208107	312
0.200730	296
0.197516	295
0.192457	294
0.238616	322
0.201151	312
0.250630	342
0.232029	303
0.206210	319
0.201468	329
0.226918	312
0.115684	188
0.231555	341
0.211479	311
0.241514	335
0.213060	296
0.111099	14
0.246046	315
0.205261	303
0.111995	129
0.279189	368
0.236297	325
0.057932	10
0.233136	317
0.213271	311
0.232029	303
0.221438	357
0.204102	279
0.226391	318
0.208054	314
0.237562	306
0.244043	338
0.266754	335
0.274394	317
0.211005	332
0.239301	300
0.239723	345
0.042072	8
0.075795	85
0.245835	347
0.194143	291
0.226286	315
0.228710	313
0.253475	349
0.241883	330
0.227129	338
0.208792	294
0.239723	340
0.280085	355
0.236508	293
0.219805	336
0.048395	5
0.230923	296
0.220015	324
0.259640	355
0.223335	299
0.237615	308
0.235138	325
0.242041	325
0.250577	333
0.243095	336
0.229500	318
0.219805	318
0.263908	340
0.212744	295
0.218856	336
0.220437	320
0.223388	281
0.205103	281
0.196304	283
0.303270	366
0.216222	309
0.220753	311
0.215747	315
0.211532	324
0.201468	253
0.245203	365
0.070421	71
0.307117	338
0.174331	285
0.236403	313
0.238616	353
0.275185	323
0.228394	331
0.217960	321
0.236614	321
0.246941	277
0.234664	40
0.238985	344
0.241251	363
0.234611	324
0.245044	355
0.241936	339
0.272919	347
0.220490	313
0.251526	300
0.322608	369
0.248048	349
0.215747	346
0.227550	331
0.280823	348
0.216854	295
0.225970	321
0.202627	313
0.229500	312
0.214483	347
0.226022	328
0.269547	351
0.243464	338
0.214114	265
0.221280	312
0.246467	314
0.235981	325
0.251368	340
0.283721	349
0.298212	345
0.195882	296
0.036539	30
0.212270	310
0.222808	326
0.255846	319
0.217275	331
0.227550	326
0.253054	306
0.222545	342
0.153517	202
0.192562	301
0.038331	4
0.252738	343
0.241093	321
0.253370	282
0.245361	289
0.200414	329
0.163213	225
0.237509	323
0.214114	286
0.230185	260
0.233663	332
0.250156	333
0.235612	340
0.252421	352
0.236877	302
0.212849	344
0.198306	260
0.271127	323
0.243516	326
0.230870	325
0.260009	346
0.256479	360
0.265595	316
0.247310	336
0.204260	333
0.242252	333
0.242410	340
0.241725	349
0.221069	283
0.260273	342
0.228341	332
0.229816	337
0.239881	357
0.200572	331
0.228499	342
0.226813	349
0.396694	662
0.204102	327
0.226813	331
0.263276	338
0.227709	313
0.217275	322
0.235454	297
0.270232	326
0.213587	336
0.265858	311
0.252158	322
0.243674	319
0.255161	341
0.192088	280
0.259008	355
0.235033	309
0.198886	331
0.291572	334
0.217592	318
0.215853	274
0.219963	338
0.258112	353
0.235296	310
0.204049	308
0.230343	298
0.201099	299
0.242463	306
0.224389	310
0.259377	349
0.047605	2
0.239723	320
0.222545	315
0.239354	313
0.207843	322
0.213429	324
0.064308	9
0.072423	64
0.234927	308
0.226391	323
0.233874	323
0.231766	344
0.257006	360
0.055350	61
0.215326	308
0.214325	319
0.200414	340
0.206473	317
0.223177	307
0.256110	339
0.222334	322
0.246573	359
0.256163	343
0.197094	271
0.197463	315
0.114788	108
0.221385	352
0.251895	297
0.231292	322
0.264330	336
0.276449	361
0.222281	307
0.233083	289
0.228394	310
0.190876	284
0.230343	331
0.230765	338
0.224442	314
0.235191	346
0.215273	310
0.207580	314
0.263592	351
0.161579	239
0.275606	347
0.221017	313
0.058881	63
0.107305	157
0.248364	362
0.215589	321
0.200624	302
0.244412	317
0.237141	328
0.283458	365
0.228288	332
0.259219	295
0.184553	283
0.230238	341
0.244359	311
0.238827	290
0.297685	299
0.229447	341
0.239564	325
0.248153	342
0.162633	33
0.250841	340
0.253370	322
0.245150	360
0.190402	233
0.239037	323
0.128804	145
0.217275	296
0.216011	305
0.199992	308
0.206052	350
0.266807	363
0.226971	304
0.264910	325
0.043073	6
0.257164	336
0.188874	301
0.246520	299
0.292099	314
0.217065	308
0.258007	339
0.195935	312
0.256057	332
0.255899	329
0.220858	291
0.233083	321
0.227129	324
0.206052	331
0.226339	324
0.222808	345
0.254108	329
0.230343	345
0.280138	343
0.208423	281
0.238352	348
0.223757	318
0.241514	315
0.246783	317
0.229131	357
0.250419	310
0.240776	328
0.226549	304
0.197357	283
0.179284	228
0.288411	318
0.075268	17
0.209003	309
0.244518	335
0.253633	366
0.245203	306
0.283774	334
0.264383	346
0.235929	360
0.059777	67
0.045760	4
0.239301	322
0.212691	315
0.234717	334
0.244570	337
0.221438	314
0.242199	351
0.191983	303
0.208739	321
0.192668	311
0.244992	333
0.139712	156
0.199992	285
0.271602	354
0.179178	261
0.249734	344
0.221069	325
0.249945	345
0.241514	366
0.271075	327
0.212428	321
0.197990	272
0.229447	342
0.206104	323
0.257638	341
0.246678	343
0.234506	317
0.237826	349
0.074162	26
0.237720	268
0.243148	343
0.274026	352
0.245993	323
0.035801	36
0.244096	334
0.144401	193
0.211690	304
0.244307	311
0.255056	358
0.242146	313
0.283616	328
0.260167	322
0.243833	336
0.236245	313
0.179969	280
0.244149	322
0.247784	337
0.223072	323
0.245624	331
0.134653	196
0.195092	298
0.190455	304
0.255741	323
0.046972	3
0.265437	328
0.228077	312
0.180390	252
0.255688	349
0.247995	327
0.219014	354
0.245624	314
0.269072	313
0.261643	325
0.249892	332
0.252896	342
0.247416	351
0.180232	288
0.214588	327
0.222913	290
0.194249	310
0.306484	338
0.208845	322
0.235560	314
0.247521	343
0.035222	42
0.222123	256
0.281297	343
0.230290	308
0.219910	331
0.257585	318
0.215484	278
0.247626	318
0.228815	324
0.245203	328
0.199623	319
0.226602	274
0.201257	288
0.222281	332
0.241409	278
0.229974	343
0.246309	335
0.113787	150
0.219647	333
0.239617	330
0.257480	323
0.252211	356
0.231713	325
0.226444	340
0.283616	371
0.222123	306
0.253633	338
0.085227	80
0.258587	332
0.247521	344
0.226813	333
0.224969	336
0.219752	289
0.278241	341
0.241672	333
0.241461	354
0.260115	366
0.215010	328
0.227550	276
0.227709	320
0.222281	305
0.219541	320
0.238985	319
0.258745	328
0.181286	286
0.055087	65
0.283036	360
0.258745	353
0.281086	349
0.257691	350
0.238194	346
0.238563	309
0.241461	343
0.211637	301
0.210267	331
0.171643	254
0.299371	335
0.251315	359
0.054982	61
0.238774	361
0.231819	321
0.249945	612
0.158259	261
0.085438	13
0.281666	344
0.212270	287
0.223388	316
0.234927	304
0.264804	349
0.276133	328
0.247468	315
0.259482	333
0.222597	306
0.250735	337
0.214483	309
0.221807	298
0.208845	333
0.267123	352
0.224652	316
0.207369	333
0.237141	334
0.271760	322
0.210004	300
0.224494	297
0.217960	264
0.226391	313
0.226128	291
0.252053	335
0.205683	314
0.188558	286
0.210900	263
0.253791	633
0.228341	296
0.213850	298
0.210478	273
0.244781	305
0.063729	15
0.233768	330
0.223493	327
0.231555	326
0.231766	326
0.070947	7
0.236614	334
0.238405	341
0.223915	318
0.048816	60
0.209635	302
0.196725	283
0.215220	327
0.235507	336
0.248786	337
0.198517	285
0.232346	303
0.228920	326
0.239037	316
0.229131	318
0.225495	309
0.224231	300
0.076533	23
0.222755	296
0.187820	286
0.212217	258
0.224231	316
0.226602	335
0.223335	319
0.235560	307
0.255214	339
0.186819	294
0.262697	340
0.234875	326
0.220226	285
0.210267	316
0.238458	315
0.260483	339
0.242726	308
0.257638	307
0.204313	285
0.252527	309
0.240724	374
0.245097	338
0.054876	62
0.185185	292
0.256900	324
0.223388	300
0.213376	345
0.238932	280
0.210320	295
0.109782	144
0.247837	305
0.242252	321
0.219014	293
0.265753	314
0.198569	314
0.207738	309
0.272076	330
0.266385	351
0.246941	331
0.247258	354
0.246151	319
0.135127	165
0.249945	332
0.260694	353
0.276344	320
0.217328	321
0.223757	308
0.185765	217
0.213323	332
0.206052	288
0.220595	302
0.224284	315
0.247679	338
0.218593	316
0.264014	342
0.247943	327
0.227919	320
0.216538	326
0.226971	321
0.248470	308
0.253265	327
0.235823	328
0.178388	279
0.233083	314
0.248206	331
0.259166	322
0.202363	296
0.101615	107
0.221596	324
0.245044	313
0.245255	359
0.171643	234
0.257427	319
0.231397	307
0.278979	334
0.254002	326
0.198148	265
0.285565	360
0.216801	318
0.203154	336
0.228920	264
0.220173	277
0.281929	348
0.242410	350
0.232556	331
0.238405	310
0.222228	303
0.193142	314
0.126486	154
0.228235	314
0.244254	339
0.230501	323
0.220437	344
0.231608	339
0.247521	342
0.273762	332
0.209477	277
0.246520	346
0.230501	331
0.299634	351
0.260220	344
0.269915	321
0.253370	344
0.231292	320
0.039806	4
0.195144	307
0.249840	334
0.266122	312
0.212849	280
0.226549	338
0.211268	331
0.236666	342
0.139185	200
0.203733	290
0.245361	342
0.148564	183
0.270969	334
0.207738	296
0.277767	331
0.229026	321
0.198728	307
0.228130	349
0.223915	314
0.212902	288
0.247837	333
0.209951	332
0.274816	349
0.207158	313
0.234664	319
0.250788	329
0.240091	328
0.280243	329
0.257743	355
0.247468	329
0.227761	333
0.054613	58
0.252211	315
0.255952	320
0.198411	310
0.203891	371
0.225706	307
0.233083	329
0.193932	297
0.246994	324
0.249313	330
0.208476	280
0.203259	292
0.213534	314
0.044917	21
0.244939	342
0.204049	295
0.262907	339
0.241198	329
0.293153	341
0.221385	298
0.242146	359
0.192615	315
0.226655	290
0.228710	313
0.260167	331
0.259219	345
0.205894	314
0.253528	334
0.086492	112
0.245624	358
0.193247	315
0.291098	350
0.037119	43
0.232187	318
0.255425	340
0.177229	24
0.183130	269
0.192246	259
0.252316	350
0.223388	321
0.224810	354
0.227603	316
0.254951	284
0.114577	93
0.221333	299
0.253265	302
0.244201	325
0.274500	313
0.246836	309
0.154729	174
0.234032	316
0.227550	320
0.264225	345
0.195144	285
0.231134	320
0.261748	326
0.212164	320
0.264330	356
0.176175	224
0.271022	331
0.235823	315
0.172118	227
0.241145	326
0.233874	302
0.246414	299
0.230396	311
0.232082	309
0.237720	322
0.223809	328
0.255214	313
0.225970	284
0.269968	313
0.210109	325
0.297895	354
0.233926	332
0.114524	17
0.212533	354
0.244834	312
0.268177	355
0.233452	318
0.240302	337
0.187925	305
0.221333	290
0.198306	327
0.230975	325
0.241040	336
0.227814	313
0.231028	302
0.217433	340
0.240302	306
0.243200	39
0.198306	329
0.207843	304
0.223493	311
0.239196	335
0.219488	314
0.037962	53
0.263592	298
0.210636	297
0.199202	31
0.244518	321
0.087440	131
0.253844	342
0.259904	335
0.221912	336
0.077165	88
0.254635	334
0.259324	326
0.076006	103
0.235718	301
0.222913	317
0.224600	297
0.214483	301
0.227340	336
0.228657	328
0.204524	314
0.219857	259
0.217170	316
0.209477	326
0.251684	319
0.271444	346
0.227550	334
0.208845	301
0.236930	338
0.233347	335
0.206790	284
0.250472	342
0.250103	368
0.250735	312
0.195935	249
0.228288	325
0.216696	296
0.077745	96
0.235191	302
0.232293	329
0.228657	313
0.218540	326
0.230607	317
0.231344	313
0.314125	468
0.253950	326
0.246309	322
0.221754	273
0.259957	348
0.206737	331
0.234137	317
0.074531	9
0.226602	265
0.226444	340
0.231028	333
0.047552	11
0.059724	42
0.256532	367
0.245150	341
0.223967	257
0.238352	324
0.189190	305
0.183499	276
0.227709	329
0.185185	299
0.251104	353
0.192246	272
0.217275	296
0.198201	298
0.205841	297
0.214641	302
0.231292	322
0.229184	321
0.235771	304
0.248259	327
0.231713	289
0.226707	284
0.239406	346
0.214799	290
0.190349	340
0.219541	320
0.261432	352
0.232767	329
0.238352	342
0.096082	116
0.248944	328
0.230712	321
0.207896	311
0.214746	274
0.219699	313
0.251210	328
0.259482	329
0.244518	336
0.255952	322
0.054033	56
0.222597	342
0.238247	325
0.196831	313
0.259482	340
0.265595	337
0.221017	354
0.252421	324
0.249629	322
0.240302	339
0.241936	352
0.196725	290
0.321080	346
0.247310	294
0.290202	357
0.217223	328
0.266649	326
0.250208	349
0.213323	348
0.244096	320
0.229605	324
0.095028	113
0.279611	330
0.244570	361
0.258112	328
0.214641	315
0.240671	332
0.240724	293
0.203891	324
0.068892	11
0.230607	340
0.195987	289
0.202153	287
0.212322	302
0.245782	320
0.041018	7
0.242779	335
0.256005	299
0.233821	329
0.232029	319
0.210583	285
0.222070	315
0.202943	304
0.222492	260
0.115631	157
0.231397	340
0.206579	310
0.248206	341
0.216327	333
0.213429	297
0.247732	326
0.043811	46
0.223019	337
0.228183	291
0.239512	345
0.269652	343
0.292731	347
0.198569	296
0.257058	343
0.273867	319
0.135443	172
0.241040	328
0.225759	317
0.256795	319
0.202153	309
0.269230	342
0.205630	305
0.207106	279
0.242779	345
0.198464	308
0.221543	329
0.212691	315
0.233241	341
0.221912	311
0.304271	338
0.269810	321
0.245835	283
0.212902	317
0.236297	305
0.227129	325
0.249734	337
0.225917	295
0.256163	305
0.243411	317
0.263118	354
0.269863	334
0.187715	218
0.188505	322
0.185291	277
0.234822	352
0.227182	332
0.250261	344
0.237141	358
0.231292	317
0.063939	7
0.208897	317
0.216274	315
0.235191	304
0.211110	330
0.206790	321
0.262328	356
0.272550	348
0.204945	331
0.229395	332
0.196040	272
0.233189	304
0.197779	308
0.249892	346
0.204208	329
0.265015	335
0.224389	330
0.214325	290
0.252369	337
0.196409	269
0.214641	301
0.047763	45
0.244676	347
0.231661	299
0.201889	315
0.198833	317
0.222597	340
0.210056	315
0.249523	337
0.200835	257
0.203048	306
0.276607	354
0.231397	301
0.247521	347
0.202100	274
0.243042	348
0.240724	297
0.050186	10
0.296051	365
0.214746	323
0.276871	335
0.214693	342
0.228394	318
0.220700	310
0.157311	217
0.246889	361
0.053980	5
0.208370	301
0.077218	13
0.201204	266
0.195829	311
0.215115	326
0.208318	324
0.240566	305
0.246783	302
0.254002	329
0.235718	320
0.173698	248
0.272550	326
0.206737	320
0.249787	359
0.291309	344
0.281244	334
0.203312	304
0.238985	336
0.206526	310
0.199992	307
0.255636	347
0.170379	254
0.214693	306
0.248733	328
0.251315	344
0.252790	347
0.206948	334
0.235718	353
0.236561	315
0.209846	305
0.254740	284
0.204524	303
0.240566	298
0.257796	331
0.302005	352
0.246573	323
0.247784	323
0.220964	315
0.154097	172
0.278241	359
0.204049	251
0.254476	339
0.041071	47
0.241778	357
0.128541	157
0.242989	350
0.239406	341
0.215905	318
0.277503	328
0.229079	315
0.201468	338
0.214746	252
0.223072	348
0.205314	304
0.242199	304
0.208160	326
0.061305	79
0.234506	326
0.208265	335
0.248628	321
0.256321	329
0.243306	339
0.252211	333
0.211479	330
0.261485	322
0.247626	321
0.223651	330
0.225179	273
0.238194	358
0.213165	341
0.038383	40
0.040280	49
0.277925	324
0.234032	342
0.186134	244
0.296209	333
0.277451	336
0.237035	316
0.217275	330
0.242410	322
0.264699	352
0.250472	346
0.225654	298
0.258534	328
0.233294	326
0.257585	340
0.248522	317
0.251315	356
0.240776	326
0.211321	328
0.233189	359
0.248733	330
0.235402	293
0.274078	366
0.220490	288
0.226865	303
0.214904	303
0.229026	287
0.238985	344
0.244412	351
0.257638	309
0.247837	356
0.242410	328
0.224073	285
0.264277	349
0.259008	350
0.210425	292
0.265015	295
0.238669	355
0.261010	325
0.228762	330
0.224758	323
0.247416	350
0.244149	340
0.241356	318
0.232082	337
0.231977	367
0.213798	309
0.242989	351
0.200572	341
0.198411	293
0.254635	354
0.229395	332
0.225127	327
0.230607	329
0.264962	344
0.231608	319
0.240091	360
0.218856	321
0.048869	55
0.218118	310
0.037540	4
0.204840	309
0.225285	348
0.227234	316
0.227603	345
0.190982	318
0.230132	309
0.291520	353
0.190297	298
0.209846	265
0.060936	61
0.189085	296
0.226602	328
0.243622	331
0.243148	305
0.231134	312
0.250683	309
0.204576	294
0.206895	308
0.245361	325
0.217539	312
0.244412	337
0.193142	329
0.229131	324
0.226075	337
0.203997	260
0.265120	329
0.253844	324
0.261959	342
0.218856	359
0.273077	291
0.105198	14
0.226128	317
0.253897	330
0.055034	76
0.074794	87
0.235929	314
0.254424	308
0.246836	315
0.227445	296
0.245097	310
0.235402	293
0.205367	286
0.221175	318
0.223072	331
0.212902	333
0.253054	333
0.195671	344
0.198306	269
0.236772	328
0.230027	330
0.224178	349
0.280085	331
0.211479	225
0.080169	8
0.214377	316
0.238352	321
0.230765	325
0.195092	339
0.272708	364
0.257902	335
0.205314	311
0.215800	269
0.284564	336
0.220068	303
0.233874	336
0.264910	346
0.193722	296
0.202785	326
0.245993	321
0.230923	331
0.241409	347
0.231186	334
0.249049	318
0.241198	323
0.251368	345
0.044127	5
0.255636	378
0.246467	361
0.253475	333
0.249523	311
0.204734	274
0.234242	311
0.203786	286
0.191983	263
0.208739	331
0.221860	329
0.249155	331
0.249155	322
0.115789	175
0.215115	337
0.231081	334
0.247099	337
0.084437	81
0.207000	279
0.200624	320
0.275185	359
0.221175	235
0.235086	327
0.039701	43
0.276766	352
0.242568	334
0.219436	328
0.250156	344
0.036065	6
0.207211	278
0.194723	307
0.219120	279
0.282720	334
0.262380	317
0.224284	337
0.242989	315
0.267123	311
0.219436	301
0.253950	316
0.275185	351
0.245519	320
0.220542	312
0.237404	334
0.247837	325
0.242515	349
0.229342	328
0.230817	330
0.217065	320
0.048290	64
0.215273	317
0.230607	347
0.247837	334
0.259113	325
0.246151	355
0.287673	345
0.249840	354
0.218645	311
0.261643	335
0.217486	319
0.219805	331
0.228235	338
0.216959	297
0.230290	316
0.243516	311
0.199254	305
0.250472	335
0.232872	309
0.268914	342
0.223809	308
0.272445	367
0.224389	293
0.210847	285
0.233768	347
0.251842	317
0.211585	318
0.034537	3
0.224916	325
0.252421	330
0.240618	312
0.268809	348
0.218171	332
0.075901	7
0.249576	350
0.236192	323
0.242041	340
0.231977	329
0.220384	299
0.231239	328
0.235823	348
0.209161	342
0.254740	323
0.257006	315
0.252369	335
0.234242	311
0.153939	173
0.206104	277
0.053822	12
0.252421	359
0.207896	312
0.248470	331
0.214166	323
0.217750	351
0.106831	135
0.221491	331
0.079378	120
0.228710	329
0.273077	339
0.272497	348
0.257480	343
0.248944	334
0.238721	299
0.249576	329
0.088389	75
0.244834	350
0.241409	330
0.266490	340
0.247732	362
0.253159	344
0.251104	327
0.225759	319
0.176228	257
0.254582	324
0.266543	303
0.219805	296
0.241619	308
0.250577	320
0.244728	328
0.238142	337
0.043495	34
0.245308	338
0.269810	340
0.216748	315
0.144349	72
0.243938	335
0.226971	338
0.222018	308
0.200941	292
0.252685	341
0.248311	328
0.268440	322
0.235191	328
0.215747	295
0.230449	339
0.220542	300
0.236877	316
0.222492	327
0.198517	320
0.224758	320
0.254476	341
0.220858	331
0.192036	228
0.246678	338
0.182445	309
0.246414	321
0.242989	325
0.206052	293
0.066785	12
0.228077	346
0.209846	341
0.192879	251
0.261643	335
0.236561	315
0.239406	323
0.235296	299
0.246151	328
0.279927	320
0.250841	339
0.242779	325
0.228710	321
0.251368	336
0.129858	63
0.244834	349
0.056193	8
0.267070	331
0.297685	364
0.161843	316
0.242410	322
0.057142	46
0.238089	346
0.237667	337
0.249471	321
0.189295	329
0.268071	333
0.263908	335
0.238300	343
0.209371	309
0.217592	292
0.245097	304
0.163371	194
0.221069	233
0.231766	310
0.218118	334
0.236034	348
0.234611	302
0.250366	357
0.263803	326
0.241725	326
0.281086	348
0.211216	322
0.261432	335
0.231977	330
0.240408	336
0.254582	332
0.222966	301
0.213534	354
0.215115	298
0.273920	347
0.263065	314
0.043600	9
0.224231	310
0.226813	342
0.262591	341
0.237931	366
0.222334	321
0.254845	351
0.137867	208
0.217697	321
0.068892	71
0.248101	358
0.213060	318
0.244359	337
0.234453	311
0.245571	304
0.274816	580
0.244043	321
0.153886	184
0.232240	344
0.287199	356
0.260852	342
0.204418	304
0.246467	285
0.222597	294
0.249471	326
0.087598	14
0.234242	362
0.231028	327
0.203839	306
0.274236	335
0.233663	340
0.240987	327
0.267281	323
0.258481	361
0.115262	108
0.195197	274
0.226760	337
0.251684	338
0.205209	289
0.196778	308
0.263750	329
0.275079	331
0.241778	340
0.219541	322
0.264752	328
0.227761	287
0.071843	23
0.051398	2
0.247047	343
0.215800	329
0.228025	328
0.223019	264
0.200888	330
0.233031	335
0.245308	318
0.189875	302
0.094817	108
0.243727	345
0.259535	270
0.266754	333
0.247784	339
0.265068	329
0.272656	349
0.209108	327
0.251947	332
0.270179	332
0.220437	295
0.218435	348
0.239564	328
0.145244	207
0.257954	321
0.260642	332
0.280507	669
0.251473	336
0.189190	274
0.211690	333
0.219910	301
0.043653	5
0.203944	293
0.254635	322
0.220121	317
0.198306	315
0.229395	325
0.268862	339
0.198095	286
0.229658	303
0.254529	339
0.211795	263
0.255952	324
0.223599	330
0.200783	294
0.266701	523
0.182340	295
0.256953	389
0.256532	326
0.224652	338
0.226180	328
0.231924	339
0.239354	361
0.244676	359
0.232240	304
0.221122	329
0.248417	331
0.225706	311
0.273867	318
0.228710	336
0.240513	332
0.190982	274
0.252948	313
0.257111	330
0.209530	320
0.222123	303
0.238669	341
0.292310	352
0.236192	333
0.226918	338
0.249681	353
0.234664	301
0.294681	348
0.216854	251
0.043336	39
0.091603	84
0.230712	337
0.243833	321
0.196093	322
0.231766	307
0.241567	334
0.185502	311
0.227024	325
0.203997	332
0.223335	323
0.252369	318
0.209319	302
0.193722	318
0.228077	283
0.251051	365
0.224231	267
0.228341	329
0.289043	342
0.280981	335
0.279137	336
0.235823	324
0.258745	315
0.242937	312
0.074689	10
0.220858	286
0.264541	332
0.215958	319
0.238827	369
0.255952	309
0.226391	316
0.215115	319
0.303639	341
0.270337	354
0.255636	358
0.224178	306
0.199044	316
0.133968	192
0.234401	306
0.318129	337
0.185449	288
0.054982	53
0.272234	324
0.217223	337
0.233821	306
0.276081	334
0.232135	319
0.230870	289
0.229131	322
0.225917	308
0.237035	337
0.229605	319
0.298580	346
0.224389	339
0.192299	283
0.223493	346
0.240934	353
0.263592	328
0.279716	366
0.199729	338
0.225127	335
0.227603	306
0.206790	288
0.238405	314
0.209898	272
0.201151	241
0.226497	306
0.255320	334
0.244939	347
0.190191	314
0.239670	326
0.235138	314
0.244149	322
0.210215	300
0.282983	349
0.232820	311
0.245044	336
0.055350	56
0.251684	317
0.450757	87
0.177018	305
0.204576	329
0.276344	330
0.210689	324
0.200098	319
0.225654	330
0.247205	347
0.190824	322
0.254318	344
0.105040	16
0.235349	301
0.249734	295
0.210794	281
0.227024	326
0.221965	291
0.223915	321
0.228446	336
0.243042	322
0.219594	294
0.267228	359
0.283458	320
0.259324	321
0.202416	316
0.244570	308
0.225812	328
0.105830	149
0.070947	89
0.258218	335
0.231766	339
0.220964	337
0.221807	296
0.269389	327
0.195829	293
0.226497	282
0.258692	278
0.205367	292
0.212375	339
0.165478	263
0.082803	5
0.111310	169
0.256479	356
0.220384	304
0.256637	648
0.253370	345
0.177440	284
0.218066	320
0.232135	304
0.188874	284
0.221280	315
0.228657	285
0.271127	330
0.267017	340
0.216011	342
0.221122	316
0.216643	335
0.221702	319
0.163054	210
0.247521	336
0.278821	340
0.207053	286
0.231977	341
0.236614	341
0.184922	257
0.264014	356
0.235929	336
0.254055	329
0.239406	344
0.248206	325
0.200098	338
0.270021	342
0.219488	318
0.211058	314
0.202679	311
0.241725	325
0.251210	302
0.060462	69
0.300003	327
0.233610	301
0.231028	352
0.256110	322
0.223019	311
0.235138	291
0.058038	58
0.211163	294
0.241145	319
0.253265	345
0.231502	311
0.205946	315
0.197199	326
0.276291	319
0.224547	287
0.245361	311
0.275185	341
0.271496	341
0.220911	326
0.241303	315
0.265858	336
0.204787	320
0.213481	300
0.202311	296
0.250050	332
0.239670	323
0.238721	322
0.202732	356
0.264119	334
0.235876	330
0.319131	350
0.198991	299
0.248153	334
0.073108	107
0.172486	263
0.241409	317
0.214799	273
0.200414	319
0.201520	296
0.223072	322
0.229131	343
0.237351	353
0.233136	271
0.208370	320
0.249681	325
0.220542	292
0.046814	7
0.334411	343
0.080696	102
0.239090	303
0.248206	333
0.210636	323
0.237878	358
0.213429	317
0.223809	334
0.220121	325
0.232240	327
0.227287	320
0.227234	311
0.281350	329
0.212111	298
0.225759	344
0.237035	344
0.196146	319
0.238563	304
0.252843	316
0.261643	314
0.219014	292
0.289886	353
0.269547	320
0.183921	292
0.233241	328
0.268177	326
0.284669	352
0.241778	339
0.235929	305
0.213376	337
0.257006	316
0.200677	312
0.073161	14
0.209951	333
0.276239	336
0.308803	340
0.228499	327
0.223019	299
0.237615	322
0.267017	328
0.234559	330
0.063465	5
0.229922	343
0.246678	327
0.257480	305
0.177650	296
0.249787	298
0.244939	308
0.203944	352
0.288253	319
0.231502	332
0.238879	343
0.237720	321
0.225495	330
0.244623	326
0.227814	323
0.259061	364
0.193722	336
0.205788	314
0.227919	337
0.262170	337
0.250314	327
0.209530	326
0.228130	291
0.209530	325
0.269125	364
0.205419	300
0.036855	56
0.221702	332
0.222808	331
0.220700	338
0.282246	682
0.248259	332
0.234137	344
0.231502	350
0.234242	300
0.206473	311
0.212586	273
0.217381	318
0.256215	353
0.221543	316
0.239723	318
0.264172	309
0.221438	308
0.224389	321
0.220700	303
0.201099	249
0.227550	335
0.116000	155
0.201151	332
0.230027	267
0.211374	302
0.236245	327
0.238511	310
0.233557	326
0.262907	345
0.177334	333
0.238458	334
0.245677	321
0.247995	290
0.236297	321
0.191087	325
0.226286	347
0.194249	274
0.272234	330
0.245150	319
0.293048	349
0.262907	322
0.237404	314
0.192352	296
0.222018	323
0.222545	316
0.283141	341
0.232872	326
0.224494	320
0.261695	353
0.264383	352
0.232187	318
0.222176	285
0.237404	351
0.275027	334
0.258428	294
0.263908	334
0.225443	294
0.260589	348
0.229869	312
0.277082	336
0.225337	323
0.262486	350
0.199202	286
0.189032	315
0.257849	346
0.248996	343
0.274763	347
0.214377	299
0.265384	319
0.177756	198
0.223493	362
0.190507	336
0.300319	357
0.212059	302
0.222439	325
0.200256	255
0.247468	353
0.252316	298
0.195250	263
0.271549	370
0.198886	291
0.281771	338
0.278715	314
0.040122	40
0.196304	305
0.218329	281
0.255899	349
0.210741	313
0.229974	268
0.245571	312
0.037119	7
0.274447	312
0.295208	323
0.236877	343
0.215905	272
0.234190	315
0.213798	326
0.237351	359
0.239143	338
0.253686	366
0.281350	347
